timestamp,open,high,low,close,volume,is_closed,RSI,MACD,MACD_Signal,MACD_Histogram,BB_Upper,BB_Middle,BB_Lower,BB_Width,BB_Position,ATR,Stoch_K,Stoch_D,Williams_R,CCI,VWAP,Volume_RSI,OBV,Momentum,ROC,RSI_Oversold,RSI_Overbought,MACD_Bullish,MACD_Bearish,BB_Squeeze,BB_Breakout_Upper,BB_Breakout_Lower
2025-09-16T02:02:33.474181,45300.0,45360.0,45220.0,45250.0,2800,True,,,,,,,,,,0.0,,,,,,,2800,,,False,False,False,False,False,False,False
2025-09-16T03:02:33.474178,45200.0,45290.0,45185.0,45250.0,2700,True,,,,,,,,,,0.0,,,,,,,5500,,,False,False,False,False,False,False,False
2025-09-16T04:02:33.474174,45100.0,45120.0,45100.0,45100.0,2600,True,,,,,,,,,,0.0,,,,,,,2900,,,False,False,False,False,False,False,False
2025-09-16T05:02:33.474171,45000.0,45000.0,44905.0,44950.0,2500,True,,,,,,,,,,0.0,,,,,,,400,,,False,False,False,False,False,False,False
2025-09-16T06:02:33.474168,44900.0,45030.0,44870.0,44950.0,2400,True,,,,,,,,,,0.0,,,,,,,2800,,,False,False,False,False,False,False,False
2025-09-16T07:02:33.474165,44800.0,44860.0,44785.0,44800.0,2300,True,,,,,,,,,,0.0,,,,,,,500,,,False,False,False,False,False,False,False
2025-09-16T08:02:33.474162,44700.0,44740.0,44650.0,44650.0,2200,True,,,,,,,,,,0.0,,,,,,,-1700,,,False,False,False,False,False,False,False
2025-09-16T09:02:33.474159,44600.0,44670.0,44555.0,44650.0,2100,True,,,,,,,,,,0.0,,,,,,,400,,,False,False,False,False,False,False,False
2025-09-16T10:02:33.474156,44500.0,44500.0,44470.0,44500.0,2000,True,,,,,,,,,,0.0,,,,,,,-1600,,,False,False,False,False,False,False,False
2025-09-16T11:02:33.474153,45400.0,45480.0,45335.0,45350.0,1900,True,,,,,,,,,,0.0,,,,,,,300,,,False,False,False,False,False,False,False
2025-09-16T12:02:33.474150,45300.0,45410.0,45300.0,45350.0,1800,True,,,,,,,,,,0.0,,,,,,,2100,100.0,,False,False,False,False,False,False,False
2025-09-16T13:02:33.474147,45200.0,45240.0,45155.0,45200.0,1700,True,,,,,,,,,,0.0,,,,,,,400,-50.0,,False,False,False,False,False,False,False
