timestamp,open,high,low,close,volume,is_closed,RSI,MACD,MACD_Signal,MACD_Histogram,BB_Upper,BB_Middle,BB_Lower,BB_Width,BB_Position,ATR,Stoch_K,Stoch_D,Williams_R,CCI,VWAP,Volume_RSI,OBV,Momentum,ROC,RSI_Oversold,RSI_Overbought,MACD_Bullish,MACD_Bearish,BB_Squeeze,BB_Breakout_Upper,BB_Breakout_Lower
2025-09-16T12:02:33.487446,45300.0,45410.0,45300.0,45350.0,1800,True,,,,,,,,,,0.0,,,,,,,1800,,,False,False,False,False,False,False,False
2025-09-16T13:02:33.487443,45200.0,45240.0,45155.0,45200.0,1700,True,,,,,,,,,,0.0,,,,,,,100,,,False,False,False,False,False,False,False
2025-09-16T14:02:33.487440,45100.0,45120.0,45020.0,45050.0,1600,True,,,,,,,,,,0.0,,,,,,,-1500,,,False,False,False,False,False,False,False
2025-09-16T15:02:33.487437,45000.0,45050.0,44985.0,45050.0,1500,True,,,,,,,,,,0.0,,,,,,,0,,,False,False,False,False,False,False,False
2025-09-16T16:02:33.487433,44900.0,44980.0,44900.0,44900.0,1400,True,,,,,,,,,,0.0,,,,,,,-1400,,,False,False,False,False,False,False,False
2025-09-16T17:02:33.487430,44800.0,44860.0,44705.0,44750.0,1300,True,,,,,,,,,,0.0,,,,,,,-2700,,,False,False,False,False,False,False,False
2025-09-16T18:02:33.487427,44700.0,44790.0,44670.0,44750.0,1200,True,,,,,,,,,,0.0,,,,,,,-1500,,,False,False,False,False,False,False,False
2025-09-16T19:02:33.487424,44600.0,44620.0,44585.0,44600.0,1100,True,,,,,,,,,,0.0,,,,,,,-2600,,,False,False,False,False,False,False,False
2025-09-16T20:02:33.487421,44500.0,44500.0,44450.0,44450.0,1000,True,,,,,,,,,,0.0,,,,,,,-3600,,,False,False,False,False,False,False,False
2025-09-16T21:02:33.487418,45400.0,45530.0,45355.0,45450.0,2900,True,,,,,,,,,,0.0,,,,,,,-700,,,False,False,False,False,False,False,False
2025-09-16T22:02:33.487415,45300.0,45360.0,45270.0,45300.0,2800,True,,,,,,,,,,0.0,,,,,,,-3500,-50.0,,False,False,False,False,False,False,False
2025-09-16T23:02:33.487412,45200.0,45240.0,45135.0,45150.0,2700,True,,,,,,,,,,0.0,,,,,,,-6200,-50.0,,False,False,False,False,False,False,False
2025-09-17T00:02:33.487408,45100.0,45170.0,45100.0,45150.0,2600,True,,,,,,,,,,0.0,,,,,,,-3600,100.0,-0.4410143329658214,False,False,False,False,False,False,False
2025-09-17T01:02:33.487405,45000.0,45000.0,44955.0,45000.0,2500,True,,,,,,,,,,0.0,50.925925925925924,,-49.074074074074076,,45091.47509578544,64.09160950791151,-6100,-50.0,-0.4424778761061947,False,False,False,False,False,False,False
2025-09-17T02:02:33.487402,44900.0,44980.0,44820.0,44850.0,2400,True,,,,,,,,,,0.0,37.03703703703704,,-62.96296296296296,,45055.11235955056,61.10585681962253,-8500,-50.0,-0.4439511653718091,False,False,False,False,False,False,False
2025-09-17T03:02:33.487399,44800.0,44910.0,44785.0,44850.0,2300,True,,,,,,,,,,0.0,37.03703703703704,41.666666666666664,-62.96296296296296,,45028.7728937729,58.18667671224766,-6200,100.0,-0.4439511653718091,False,False,False,False,False,False,False
2025-09-17T04:02:33.487396,44700.0,44740.0,44700.0,44700.0,2200,True,,,,,,,,,,0.0,23.14814814814815,32.40740740740741,-76.85185185185185,,45001.91756272401,55.33960260109293,-8400,-50.0,-0.4454342984409799,False,False,False,False,False,False,False
2025-09-17T05:02:33.487393,44600.0,44620.0,44505.0,44550.0,2100,True,,,,,,,,,,0.0,9.25925925925926,23.14814814814815,-90.74074074074075,,44967.84210526316,52.56951276402874,-10500,-50.0,-0.44692737430167595,False,False,False,False,False,False,False
2025-09-17T06:02:33.487390,44500.0,44550.0,44470.0,44550.0,2000,True,,,,,,,,,,0.0,9.25925925925926,13.888888888888891,-90.74074074074075,,44939.27262313861,49.88061493743039,-8500,100.0,-0.44692737430167595,False,False,False,False,False,False,False
2025-09-17T07:02:33.487387,45400.0,45480.0,45385.0,45400.0,1900,True,,,,,,,,,,0.0,87.96296296296296,35.49382716049383,-12.037037037037036,121.58917266972196,44977.469135802465,47.27644203073077,-6600,-50.0,1.7937219730941705,False,False,False,False,False,False,False
2025-09-17T08:02:33.487384,45300.0,45360.0,45250.0,45250.0,1800,True,53.00893983712055,,,,,,,,,230.0,74.07407407407408,57.098765432098766,-25.925925925925927,88.25481088254807,45005.37403740374,44.75985819531264,-8400,-50.0,1.799775028121485,False,False,False,False,False,False,False
2025-09-17T09:02:33.487381,45200.0,45290.0,45155.0,45250.0,1700,True,53.00893983712055,,,,,,,,,225.47619047619048,74.07407407407408,78.70370370370371,-25.925925925925927,72.73126785321783,45032.19525350594,42.33307426784535,-6700,100.0,-0.44004400440044,False,False,False,False,False,False,False
2025-09-17T10:02:33.487378,45100.0,45120.0,45070.0,45100.0,1600,True,49.87306315955516,,,,,,,,,223.31065759637187,59.43396226415094,69.1940368040997,-40.56603773584906,36.454922506002475,45053.423280423274,39.9976714491399,-8300,-50.0,-0.44150110375275936,False,False,False,False,False,False,False
2025-09-17T11:02:33.487375,45000.0,45000.0,44935.0,44950.0,1500,True,46.95635148178656,,,,,,,,,220.53395961559224,47.524752475247524,60.344262937824176,-52.475247524752476,1.990710019907105,45011.12403100775,37.754631977243,-9800,-50.0,-0.4429678848283499,False,False,False,False,False,False,False
2025-09-17T12:02:33.487372,44900.0,45030.0,44900.0,44950.0,1400,True,46.95635148178656,,,,,,,,,216.2228186815164,47.524752475247524,51.494489071548664,-52.475247524752476,1.1114816049807326,44979.471544715445,35.60437550497596,-8400,100.0,-0.4429678848283499,False,False,False,False,False,False,False
2025-09-17T13:02:33.487369,44800.0,44860.0,44755.0,44800.0,1300,True,44.11212586572726,-46.23012453168485,,,,,,,,215.21220826811086,32.67326732673267,42.574257425742566,-67.32673267326733,-40.98085320792759,44951.82539682539,33.546799892287325,-9700,-50.0,-0.4444444444444444,False,False,False,False,False,False,False
2025-09-17T14:02:33.487366,44700.0,44740.0,44620.0,44650.0,1200,True,41.47434602681142,-68.79755794394441,,,,,,,,213.53543644581987,17.821782178217823,32.67326732673268,-82.17821782178218,-75.25102063334417,44919.87773487773,31.581325165821497,-10900,-50.0,-0.4459308807134894,False,False,False,False,False,False,False
2025-09-17T15:02:33.487363,44600.0,44670.0,44585.0,44650.0,1100,True,41.47434602681142,-85.69457776330091,,,,,,,,207.4147013769713,17.821782178217823,22.77227722772277,-82.17821782178218,-85.58408358341586,44900.44217687075,29.706939474222963,-9800,100.0,-0.4459308807134894,False,False,False,False,False,False,False
2025-09-17T16:02:33.487360,44500.0,44500.0,44500.0,44500.0,1000,True,38.90920353041776,-109.92221918572614,,,,,,,,204.6806679780679,2.9702970297029703,12.871287128712872,-97.02970297029702,-122.94255962378294,44884.88455988456,27.922245969743713,-10800,-50.0,-0.44742729306487694,False,False,False,False,False,False,False
2025-09-17T17:02:33.487357,45400.0,45480.0,45305.0,45350.0,2900,True,55.34301535211325,-59.84504686213768,,,45530.22983951764,44950.0,44369.77016048236,1160.4596790352807,0.8446909937728556,241.60063616958848,87.12871287128714,35.973597359735976,-12.871287128712872,115.38025614870234,44948.81153305204,67.66741892485571,-7900,-50.0,1.7957351290684627,False,False,False,False,False,False,False
2025-09-17T18:02:33.487354,45300.0,45410.0,45270.0,45350.0,2800,True,55.34301535211325,-19.928800205634616,,,45530.22983951764,44950.0,44369.77016048236,1160.4596790352807,0.8446909937728556,236.76251063770334,87.12871287128714,59.07590759075907,-12.871287128712872,104.76512335248447,45015.589849108364,65.61659709255359,-5100,100.0,1.7957351290684627,False,False,False,False,False,False,False
2025-09-17T19:02:33.487350,45200.0,45240.0,45185.0,45200.0,2700,True,52.590554180497115,-0.3940907145733945,,,45530.22983951764,44950.0,44369.77016048236,1160.4596790352807,0.7154318711080347,233.34524822638411,72.27722772277228,82.17821782178218,-27.722772277227723,67.40566565894186,45075.05354752342,63.54264697594502,-7800,-50.0,-0.4405286343612335,False,False,False,False,False,False,False
2025-09-17T20:02:33.487347,45100.0,45120.0,45050.0,45050.0,2600,True,49.980507104443056,2.9495602053721086,,,45530.22983951764,44950.0,44369.77016048236,1160.4596790352807,0.5861727484432139,229.3764268822706,56.12244897959184,71.84279652455042,-43.87755102040816,32.41527825002784,45118.15032679738,61.45095410563414,-10400,-50.0,-0.44198895027624313,False,False,False,False,False,False,False
2025-09-17T21:02:33.487344,45000.0,45050.0,44955.0,45050.0,2500,True,49.980507104443056,5.535616507833765,-27.753039066729652,33.28865557456342,45530.22983951764,44950.0,44369.77016048236,1160.4596790352807,0.5861727484432139,222.97754941168628,56.12244897959184,61.50737522731865,-43.87755102040816,16.897600540723275,45086.49425287356,59.347094481937496,-7900,100.0,-0.44198895027624313,False,False,False,False,False,False,False
2025-09-17T22:02:33.487341,44900.0,44980.0,44870.0,44900.0,2400,True,47.387617278224376,-4.467166919108422,-23.095864637205406,18.628697718096983,45530.22983951764,44950.0,44369.77016048236,1160.4596790352807,0.45691362577839306,220.93099943970122,40.816326530612244,51.0204081632653,-59.183673469387756,-11.122460560663486,45057.734082397,57.23677612812254,-10300,-50.0,-0.4434589800443459,False,False,False,False,False,False,False
2025-09-17T23:02:33.487338,44800.0,44860.0,44735.0,44750.0,2300,True,44.93966720200472,-24.219009582171566,-23.320493626198637,-0.898515955972929,45530.22983951764,44950.0,44369.77016048236,1160.4596790352807,0.3276545031135722,218.26761851400119,25.510204081632654,40.816326530612244,-74.48979591836735,-46.29319020462929,45023.64468864469,55.12577761868774,-12600,-50.0,-0.44493882091212456,False,False,False,True,False,False,False
2025-09-18T00:02:33.487335,44700.0,44790.0,44700.0,44750.0,2200,True,44.93966720200472,-39.41809987850138,-26.54001487665919,-12.87808500184219,45530.22983951764,44950.0,44369.77016048236,1160.4596790352807,0.3276545031135722,212.15963668000114,25.510204081632654,30.612244897959187,-74.48979591836735,-56.55063647628821,44997.6164874552,53.01988497657592,-10400,100.0,-0.44493882091212456,False,False,False,False,False,False,False
2025-09-18T01:02:33.487332,44600.0,44620.0,44555.0,44600.0,2100,True,42.518133733003395,-62.842821906924655,-33.800576282712285,-29.04224562421237,45530.22983951764,44950.0,44369.77016048236,1160.4596790352807,0.19839538044875132,211.3425111238106,10.204081632653061,20.408163265306126,-89.79591836734694,-99.64816706389732,44969.59649122807,50.924828397598866,-12500,-50.0,-0.4464285714285714,False,False,False,False,False,False,False
2025-09-18T02:02:33.487329,44500.0,44500.0,44420.0,44450.0,2000,True,40.24134660075643,-92.44517880204512,-45.529496786578854,-46.91568201546627,45530.22983951764,44950.0,44369.77016048236,1160.4596790352807,0.06913625778393045,209.85001059410536,2.830188679245283,12.848158131177001,-97.16981132075472,-133.51224421335075,44934.80526918671,48.84622026720163,-14500,-50.0,-0.4479283314669653,False,False,False,False,False,False,False
2025-09-18T03:02:33.487326,45400.0,45530.0,45385.0,45450.0,1900,True,56.534112740820284,-34.81232247996377,-43.38606192525584,8.57373944529207,45530.22983951764,44950.0,44369.77016048236,1160.4596790352807,0.9308637422160696,251.28572437533842,92.7927927927928,35.27568770156372,-7.207207207207207,133.15549627653726,44973.765432098764,46.789495883595905,-12600,100.0,1.7917133258678613,False,False,True,False,False,False,False
2025-09-18T04:02:33.487323,45300.0,45360.0,45300.0,45300.0,1800,True,54.20642178313515,-1.2274655611836351,-34.954342652441404,33.72687709125777,45530.22983951764,44950.0,44369.77016048236,1160.4596790352807,0.8016046195512487,246.46259464317941,79.27927927927928,58.30075358377246,-20.72072072072072,96.12197547232317,45006.36413641364,44.75985819531264,-14400,-50.0,1.7977528089887642,False,False,False,False,False,False,False
2025-09-18T05:02:33.487320,45200.0,45240.0,45105.0,45150.0,1700,True,51.96008984816197,13.133632771881821,-25.33674756757676,38.470380339458586,45530.22983951764,44950.0,44369.77016048236,1160.4596790352807,0.6723454968864279,244.0119948982661,65.76576576576576,79.2792792792793,-34.234234234234236,56.5805658056586,45028.3117583603,42.762227706655956,-16100,-50.0,-0.4410143329658214,False,False,False,False,False,False,False
2025-09-18T06:02:33.487317,45100.0,45170.0,45070.0,45150.0,1600,True,51.96008984816197,24.23553451121552,-15.422291151818307,39.657825663033826,45530.22983951764,44950.0,44369.77016048236,1160.4596790352807,0.6723454968864279,237.15428085549152,65.76576576576576,70.27027027027027,-34.234234234234236,46.45993108814163,45050.24867724867,40.801198510372416,-14500,100.0,-0.4410143329658214,False,False,False,False,False,False,False
2025-09-18T07:02:33.487314,45000.0,45000.0,44985.0,45000.0,1500,True,49.689861333682785,20.691605281215743,-8.199511865211498,28.89111714642724,45530.22983951764,44950.0,44369.77016048236,1160.4596790352807,0.543086374221607,233.71836271951574,52.252252252252255,61.26126126126127,-47.747747747747745,9.9436526350679,45015.88593576965,38.88100118403568,-16000,-50.0,-0.4424778761061947,False,False,False,False,False,False,False
2025-09-18T08:02:33.487311,44900.0,44980.0,44850.0,44850.0,1400,True,47.510263253357294,5.713408815769071,-5.416927729015384,11.130336544784456,45530.22983951764,44950.0,44369.77016048236,1160.4596790352807,0.41382725155678607,229.73177401858644,38.73873873873874,52.252252252252255,-61.26126126126126,-15.935385287055798,44977.961672473866,37.005473047246376,-17400,-50.0,-0.4439511653718091,False,False,False,False,False,False,False
2025-09-18T09:02:33.487307,44800.0,44910.0,44755.0,44850.0,1300,True,47.510263253357294,-6.086755467025796,-5.550893276617467,-0.5358621904083289,45530.22983951764,44950.0,44369.77016048236,1160.4596790352807,0.41382725155678607,226.17311811293945,38.73873873873874,43.24324324324325,-61.26126126126126,-30.98220171390891,44948.52869352869,35.17803603302693,-16100,100.0,-0.4439511653718091,False,False,False,True,False,False,False
2025-09-18T10:02:33.487304,44700.0,44740.0,44670.0,44700.0,1200,True,45.31864867069694,-27.228345654773875,-9.886383752248749,-17.341961902525128,45530.22983951764,44950.0,44369.77016048236,1160.4596790352807,0.2845681288919652,223.97439820279948,25.225225225225227,34.23423423423424,-74.77477477477477,-67.46295067462864,44924.63963963963,33.40168219037456,-17300,-50.0,-0.4454342984409799,False,False,False,False,False,False,False
2025-09-18T11:02:33.487301,44600.0,44620.0,44535.0,44550.0,1100,True,43.225012690906915,-55.44778701948235,-18.99866440569547,-36.44912261378688,45530.22983951764,44950.0,44369.77016048236,1160.4596790352807,0.15530900622714436,221.1660935264757,11.711711711711711,25.22522522522523,-88.28828828828829,-101.06963545077528,44899.08163265306,31.678966616074305,-18400,-50.0,-0.44692737430167595,False,False,False,False,False,False,False
2025-09-18T12:02:33.487298,44500.0,44550.0,44500.0,44550.0,1000,True,43.22501269090692,-76.92515233918675,-30.583961992393732,-46.34119034679302,45530.22983951764,44950.0,44369.77016048236,1160.4596790352807,0.15530900622714436,213.0153271680721,11.711711711711711,16.21621621621622,-88.28828828828829,-111.40408701384285,44881.42135642135,30.01200742089992,-17400,100.0,-0.44692737430167595,False,False,False,False,False,False,False
2025-09-18T13:02:33.487295,45400.0,45480.0,45355.0,45400.0,2900,True,55.941341661707774,-25.06924024107866,-29.48101764213072,4.41177740105206,45530.22983951764,44950.0,44369.77016048236,1160.4596790352807,0.8877773679944626,247.15745444578295,88.28828828828829,37.23723723723724,-11.711711711711711,118.96965728006906,44955.98452883263,66.29835863899847,-14500,-50.0,1.7937219730941705,False,False,True,False,False,False,False
2025-09-18T14:02:33.487291,45300.0,45360.0,45220.0,45250.0,2800,True,53.71219204842995,3.8784884995038738,-22.809116413803803,26.687604913307677,45530.22983951764,44950.0,44369.77016048236,1160.4596790352807,0.7585182453296417,243.9594804245552,74.77477477477477,58.25825825825825,-25.225225225225227,85.60053085600526,45011.886145404664,64.40568789830638,-17300,-50.0,1.799775028121485,False,False,False,False,False,False,False
2025-09-18T15:02:33.487288,45200.0,45290.0,45185.0,45250.0,2700,True,53.71219204842995,26.51413365523331,-12.944466399996383,39.458600055229695,45530.22983951764,44950.0,44369.77016048236,1160.4596790352807,0.7585182453296417,237.3423623091002,74.77477477477477,79.27927927927928,-25.225225225225227,75.36805097780584,45072.242302543506,62.484674101133585,-14600,100.0,-0.44004400440044,False,False,False,False,False,False,False
2025-09-18T16:02:33.487285,45100.0,45120.0,45100.0,45100.0,2600,True,51.451791325032495,31.980646142998012,-3.9594438913975045,35.94009003439552,45530.22983951764,44950.0,44369.77016048236,1160.4596790352807,0.6292591226648209,233.18320219914304,58.25242718446602,69.26732557800518,-41.74757281553398,39.07443789565539,45124.03267973857,60.54005843532759,-17200,-50.0,-0.44150110375275936,False,False,False,False,False,False,False
2025-09-18T17:02:33.487281,45000.0,45000.0,44905.0,44950.0,2500,True,49.27446377998434,23.933262523525627,1.6190973915871218,22.314165131938505,45530.22983951764,44950.0,44369.77016048236,1160.4596790352807,0.5,231.3649544753743,45.91836734693877,59.64852310205986,-54.08163265306123,-0.6629101756711981,45083.42911877394,58.57683007001602,-19700,-50.0,-0.4429678848283499,False,False,False,False,False,False,False
2025-09-18T18:02:33.487279,44900.0,45030.0,44870.0,44950.0,2400,True,49.27446377998434,17.355588604870718,4.766395634243842,12.589192970626875,45530.22983951764,44950.0,44369.77016048236,1160.4596790352807,0.5,227.9666233098803,45.91836734693877,50.02972062611452,-54.08163265306123,-1.556074246969925,45055.486891385764,56.60017697445573,-17300,100.0,-0.4429678848283499,False,False,False,False,False,False,False
2025-09-18T19:02:33.487275,44800.0,44860.0,44785.0,44800.0,2300,True,47.078020179510965,0.03854392666107742,3.8208252927272888,-3.7822813660662113,45530.22983951764,44950.0,44369.77016048236,1160.4596790352807,0.37074087733517913,224.96821267607646,30.612244897959183,40.81632653061224,-69.38775510204081,-38.242200603824315,45028.406593406595,54.615432278923855,-19600,-50.0,-0.4444444444444444,False,False,False,True,False,False,False
2025-09-18T20:02:33.487271,44700.0,44740.0,44650.0,44650.0,2200,True,44.973078510815775,-25.495192432921613,-2.042378252402492,-23.45281418051912,45530.22983951764,44950.0,44369.77016048236,1160.4596790352807,0.24148175467035826,221.3982977867395,15.306122448979592,30.612244897959183,-84.6938775510204,-72.69914926527399,44995.10752688172,52.62801732548305,-21800,-50.0,-0.4459308807134894,False,False,False,False,False,False,False
2025-09-18T21:02:33.487265,44600.0,44670.0,44555.0,44650.0,2100,True,44.973078510815775,-45.20971302880935,-10.675845207683864,-34.53386782112548,45530.22983951764,44950.0,44369.77016048236,1160.4596790352807,0.24148175467035826,216.33171217784715,15.306122448979592,20.408163265306122,-84.6938775510204,-88.25163943536626,44967.84210526316,50.64338268486488,-19700,100.0,-0.4459308807134894,False,False,False,False,False,False,False
2025-09-18T22:02:33.487223,44500.0,44500.0,44470.0,44500.0,2000,True,42.860292079662145,-72.10616405944165,-22.961908978035424,-49.14425508140623,45530.22983951764,44950.0,44369.77016048236,1160.4596790352807,0.1122226320055374,214.60163064556872,2.9702970297029703,11.194180642554052,-97.02970297029702,-125.46125461254663,44938.58533791523,48.6669484957311,-21700,-50.0,-0.44742729306487694,False,False,False,False,False,False,False
2025-09-18T23:02:33.487220,45400.0,45480.0,45335.0,45350.0,1900,True,55.34301535211326,-24.550891629776743,-23.27970550838369,-1.271186121393054,45530.22983951764,44950.0,44369.77016048236,1160.4596790352807,0.8446909937728556,251.04917204339878,87.12871287128714,35.135044116656566,-12.871287128712872,118.26126432867959,44971.745230078566,46.70404550941671,-19800,-50.0,1.7957351290684627,False,False,False,False,False,False,False
2025-09-19T00:02:33.487216,45300.0,45410.0,45300.0,45350.0,1800,True,55.34301535211326,12.98729493625433,-16.026305419456083,29.013600355710413,45530.22983951764,44950.0,44369.77016048236,1160.4596790352807,0.8446909937728556,244.3325448032369,87.12871287128714,59.07590759075907,-12.871287128712872,107.46873943899988,45005.04400440044,44.75985819531264,-18000,100.0,1.7957351290684627,False,False,True,False,False,False,False
2025-09-19T01:02:33.487213,45200.0,45240.0,45155.0,45200.0,1700,True,53.08665918837415,30.283739739439625,-6.764296387676942,37.04803612711657,45530.22983951764,44950.0,44369.77016048236,1160.4596790352807,0.7154318711080347,241.98337600308275,72.27722772277228,82.17821782178218,-27.722772277227723,64.63155540646378,45031.224379719526,42.839371180995236,-19700,-50.0,-0.4405286343612335,False,False,False,False,False,False,False
2025-09-19T02:02:33.487210,45100.0,45120.0,45020.0,45050.0,1600,True,50.907370329664744,31.524159573964425,0.8933948046513311,30.630764769313096,45530.22983951764,44950.0,44369.77016048236,1160.4596790352807,0.5861727484432139,239.03178666960264,57.42574257425743,72.27722772277228,-42.57425742574257,29.735557825444808,45048.66137566138,40.947320171888464,-21300,-50.0,-0.44198895027624313,False,False,False,False,False,False,False
2025-09-19T03:02:33.487206,45000.0,45050.0,44985.0,45050.0,1500,True,50.907370329664744,32.13674879389873,7.1420656025008125,24.994683191397918,45530.22983951764,44950.0,44369.77016048236,1160.4596790352807,0.5861727484432139,230.7445587329549,57.42574257425743,62.376237623762385,-42.57425742574257,19.601216627238944,45012.67441860465,39.08814832524239,-19800,100.0,-0.44198895027624313,False,False,False,False,False,False,False
2025-09-19T04:02:33.487203,44900.0,44980.0,44900.0,44900.0,1400,True,48.70310120574275,20.284654891635,9.77058346032765,10.51407143130735,45530.22983951764,44950.0,44369.77016048236,1160.4596790352807,0.45691362577839306,226.89957974567136,42.57425742574257,52.47524752475247,-57.42574257425743,-8.387169896861144,44982.723577235774,37.26596885223766,-21200,-50.0,-0.4434589800443459,False,False,False,False,False,False,False
2025-09-19T05:02:33.487199,44800.0,44860.0,44705.0,44750.0,1300,True,46.585127607012566,-1.1981497883971315,7.576836810582694,-8.774986598979826,45530.22983951764,44950.0,44369.77016048236,1160.4596790352807,0.3276545031135722,225.38055213873463,27.722772277227723,42.57425742574257,-72.27722772277228,-49.04266039637222,44947.0634920635,35.48453440114413,-22500,-50.0,-0.44493882091212456,False,False,False,True,False,False,False
2025-09-19T06:02:33.487196,44700.0,44790.0,44670.0,44750.0,1200,True,46.585127607012566,-18.015752887702547,2.458318870925646,-20.47407175862819,45530.22983951764,44950.0,44369.77016048236,1160.4596790352807,0.3276545031135722,220.3624306083187,27.722772277227723,32.67326732673268,-72.27722772277228,-59.2542525628041,44921.29343629344,33.74721354524286,-21300,100.0,-0.44493882091212456,False,False,False,False,False,False,False
2025-09-19T07:02:33.487191,44600.0,44620.0,44585.0,44600.0,1100,True,44.453794356585426,-42.952441892703064,-6.623833281800096,-36.32860861090297,45530.22983951764,44950.0,44369.77016048236,1160.4596790352807,0.19839538044875132,217.72612438887495,12.871287128712872,22.77227722772277,-87.12871287128714,-96.79247421512058,44903.84353741497,32.05697447291874,-22400,-50.0,-0.4464285714285714,False,False,False,False,False,False,False
